transaction_id,account_id,device_id,amount,transaction_type,state,timestamp
e0f940b0-9a8f-42bc-8ee7-50092a4b7f8a,3ed184ea-157c-4162-a5f9-aa38002c4a8f,2707b2d3-3f65-4587-b5bb-1a65221b52d9,34007190.34,TRANSFER,COMPLETED,2025-04-29 22:43:22
fd2c3e75-a5a5-4b7d-b5d7-4e5845487dae,fc968b9c-5502-4ea7-8c01-b23d62fc8667,056a05ed-0385-4207-812f-a05efebeaace,19232182.32,WITHDRAWAL,COMPLETED,2025-06-18 20:39:04
a8b24a14-1d97-4d5c-ad7f-5045221c8392,3f0dc2c4-cc1a-4334-ab1f-ac10a19cf91a,ae186880-1a59-4c91-a74f-6bd34a382619,30652194.55,WITHDRAWAL,FAILED,2025-05-18 06:47:41
c16709b7-c860-44e7-8c12-f0402a52ee6f,17c0862c-4f42-474d-8ede-ffedbb31d056,89472592-e611-4a6b-a3e8-78f081a74bc2,7067425.72,PAYMENT,COMPLETED,2025-04-18 10:40:04
0b8af54c-d9e8-42d7-ab5d-24ebe16920d3,5da3ed0d-e721-422e-86ba-b7d67e2d89d1,f6e3046c-1d2d-481e-9fcc-6a99c507544b,22730155.58,TRANSFER,PENDING,2025-04-02 02:20:08
05050a4c-e80f-47ba-8c98-73588941ea75,154cc0e7-f5bd-4f01-98c8-2692484d75a7,6b168c7b-e32d-4829-87e9-cdf1a964c9fd,1297722.98,WITHDRAWAL,PENDING,2025-01-18 01:51:55
6dc75090-4c64-4744-b040-14fdf694e32a,7f89050c-f7bf-4b58-b398-f80bf9492e02,781fc359-0ab6-46ab-8e87-2c9391a28298,20448935.2,TOPUP,FAILED,2025-01-19 20:52:51
a70f45bd-b0d2-4442-bef2-a0124a68d49b,d8ebe589-6601-4fbf-bc6a-f944cf7c98af,8d2df29b-1fbf-4f80-a85d-9155b95203fb,35366473.51,TRANSFER,COMPLETED,2025-02-06 08:19:18
c0434209-3c20-4dc0-bf22-fd4604f53ee2,f772ac3f-c7b1-44c3-ab34-b9cd43bb9d88,cf24e93b-ec25-4a3c-a727-1a52abb7d916,31248165.17,TOPUP,COMPLETED,2025-02-05 17:45:09
8a5abc01-4bad-48b5-bd69-0c50997b77f9,528c6c4a-a912-416b-a634-435880fcf381,04d32254-a220-4a0a-afc2-dd4c7b35ceeb,11255669.04,PAYMENT,PENDING,2025-02-08 09:25:19
e63e39a8-e68d-4de5-932d-69caab388612,e2929ead-4798-458b-a644-924d8de31e48,079bd30c-3f38-415e-b623-524d1ba4316b,41898028.64,TOPUP,COMPLETED,2025-03-15 13:33:12
f985b09e-2dec-4fde-ba17-c6ad20eab073,7f8caea3-67f8-4910-8024-3acf7632d21b,3464fb60-72bb-4e1e-9ee7-3d4bd7e76b01,15239411.76,WITHDRAWAL,COMPLETED,2025-05-10 09:23:24
7ce2c7c3-9f10-4390-aab6-4de91e21a12a,eeaf82af-2c60-4d97-849a-4f6306bc6a1e,ef7745d8-3f74-4ba2-b3ba-1d2d9e0e0954,33895012.9,PAYMENT,FAILED,2025-02-27 21:15:19
81bd4a3d-a940-4ee3-868b-459e80ff2c83,ab946bae-acc0-42d0-9037-d7fc99dad47b,933c7d57-a20a-4fe9-accf-d96580f90d2f,35384027.83,TOPUP,COMPLETED,2025-02-22 20:03:56
9140392a-cac2-4298-ab4d-0b79398d1e9e,4db77cbe-8445-46a1-9e22-5bc6b5ab854b,cf24e93b-ec25-4a3c-a727-1a52abb7d916,16430001.73,TRANSFER,COMPLETED,2025-04-16 15:59:30
62dedd00-8396-4a1d-aa3f-f7543faa83bd,3fef9eda-0669-4418-81c2-dca27898472e,4d53713b-af25-495a-9016-9aa8d0c72392,30349493.71,PAYMENT,FAILED,2025-03-26 19:01:24
e1382a94-5dc5-4e8e-8646-06fae41c3097,d5cc5141-4e05-4386-92c6-96c2c594fece,c2fd92d6-1c16-4da8-963d-2ba1045d5a14,47496996.52,PAYMENT,FAILED,2025-06-24 22:30:54
1c22be04-d9e5-4c85-9373-3ee18467a88c,60238c71-b60a-4304-9ecf-0c667cc6bc6f,fac81111-c316-429c-9133-63da290624b8,12189827.38,TRANSFER,COMPLETED,2025-05-08 19:04:48
70652d2f-376d-443a-b59e-d16ba9857ece,f746635c-a02c-4ff0-9187-eb05d2f96cef,13f420f3-9f88-4f94-bd90-056aa0650e4c,29621137.52,TRANSFER,COMPLETED,2025-03-23 03:17:53
71538452-b2ee-451c-8f96-e1e3e54e2009,29eb6dd7-b5f6-4538-9a7f-3e8a30e0f9f1,ae186880-1a59-4c91-a74f-6bd34a382619,34242658.21,PAYMENT,COMPLETED,2025-01-25 00:06:11
72d46350-319d-4e4f-bfc3-bc9c8791b465,a5a8a83e-8950-40b1-a7cc-c9156653d618,3e673d12-af9a-4bbb-9f30-0cd0b6c2b572,39594089.48,PAYMENT,FAILED,2025-01-23 23:29:39
657d7c5e-a007-44d4-91e4-15f127245083,f797ec77-4447-49ea-b9ef-65aeb955b8a0,154cc8de-13f8-4268-af84-aa998b8433f8,38068542.41,PAYMENT,FAILED,2025-02-28 20:58:57
e7acf2ce-9588-4346-995c-a684c9b1bd5f,5814291c-a550-44a7-bc80-252e583a71f7,2707b2d3-3f65-4587-b5bb-1a65221b52d9,28499842.2,TOPUP,COMPLETED,2025-01-14 15:14:03
4d305859-9826-41dd-b608-6ac24337030a,8b55e440-be70-467c-aeab-7139f55e2639,9edd3ecd-ddc4-413b-9453-8072cf39a91a,21974716.69,PAYMENT,PENDING,2025-06-09 01:46:40
5afd91fb-4ad8-461d-abea-74fd63c744f6,db6afcd0-21a8-4a99-b270-5dff5e3aa03a,bd7cbff0-3918-403c-87d5-82c2a5b4193f,1487218.48,PAYMENT,COMPLETED,2025-05-07 13:34:42
547d7dde-5dde-42ae-8716-e8f80179b1db,810eb061-25af-4364-a7ae-513bf5fadfca,b84eedcb-fb26-4f14-a86e-7e0d5d64c579,38865321.5,TRANSFER,PENDING,2025-01-22 09:55:48
08f6ed03-85e1-493b-8b22-87ce494de7f7,398e7f69-81f2-4631-8748-f94ebee5365e,1123cb0f-9de1-4d91-9529-ff4fd4e03756,6059553.05,WITHDRAWAL,FAILED,2025-06-17 02:15:44
375ebb61-c61a-4302-b612-5c4d943d62e5,7f8caea3-67f8-4910-8024-3acf7632d21b,eec9745f-32d6-4d0f-b86a-014009f98190,43282762.06,TOPUP,COMPLETED,2025-03-21 03:04:44
fa64ea7c-0f61-499c-9d2e-328922cf6c17,fc968b9c-5502-4ea7-8c01-b23d62fc8667,ce84837d-d0c3-40be-b38d-95bf61bb311e,47074507.07,PAYMENT,FAILED,2025-06-07 18:34:49
37c83389-6543-4e7a-b9c6-4bf64d1fab69,43d3a29f-bb19-413d-b997-66dfa54c5029,168429e3-873c-4478-b777-80ae94bc5587,20479183.79,TOPUP,COMPLETED,2025-05-06 19:09:19
57e6d0f2-d0a3-45c7-b130-ede2015a25aa,2830824c-c124-4186-aaff-887a895c5ba0,079bd30c-3f38-415e-b623-524d1ba4316b,19598174.75,WITHDRAWAL,PENDING,2025-03-27 09:53:20
226ddd36-2652-4e3e-b38c-f5840eacfee8,db2eaa86-5c3e-45b2-b6db-a072e7745926,9ca92f97-44b8-4d02-88e2-e90bb4e9a490,24503888.01,TRANSFER,PENDING,2025-02-17 14:06:03
76bf6192-b392-4046-bd89-012b2bc83464,3d29e218-a1a9-4ada-a416-539d21e6acea,9d2144ed-19f3-42bb-b06f-848ee9c97530,27783701.55,PAYMENT,COMPLETED,2025-01-09 03:04:00
8e6a47c7-f494-4375-8f46-09cf46071c25,33f42551-22db-44c6-821f-e418b898241d,bd7cbff0-3918-403c-87d5-82c2a5b4193f,28579621.41,TOPUP,FAILED,2025-01-21 11:53:36
57866a49-2878-4f8b-a279-f75e100439ea,a2718cc3-2a6f-48d1-9eef-c388ead23258,4d53713b-af25-495a-9016-9aa8d0c72392,39637783.48,WITHDRAWAL,COMPLETED,2025-01-21 01:54:01
a0bc57d6-0532-4eb4-8fb0-791bcea218d3,4279c26b-339b-4805-8240-83dc8c80929e,168429e3-873c-4478-b777-80ae94bc5587,14796186.0,WITHDRAWAL,COMPLETED,2025-01-24 23:46:56
f74d6943-56ec-441e-8e6c-37d751bc9ee4,ae61d4eb-b56b-482b-99a8-ffbc9a733d67,9d2144ed-19f3-42bb-b06f-848ee9c97530,30997561.55,TRANSFER,PENDING,2025-03-17 03:00:43
7bba24e8-4365-417f-b5fd-a2dce4447541,eff4be8b-ee40-47c2-b23c-19de549a15b8,d6da0af7-2646-4418-8027-7dc1ceb43398,38818913.62,TOPUP,COMPLETED,2025-01-11 02:10:28
af8d57cc-1b50-4a17-ba6f-ce0c1fadde35,5235d349-f2c9-49a6-b983-c01ae6e33a9e,db574061-2d4a-4cff-a246-bec68ae7e612,12506914.29,PAYMENT,COMPLETED,2025-05-25 04:53:27
92da00f9-e3fe-4bca-971a-34348741d9b6,293d3c2b-57e9-420e-97ad-093b1b131579,13a1f122-472b-4fb7-906e-86a78487691a,42130081.73,TRANSFER,PENDING,2025-01-01 15:56:12
ea994fc3-1fde-4d03-8db0-ccfd9a32fe56,8775d29c-693b-4af0-8a7c-93548d527dfc,bfdc216d-a90c-4cb1-bced-6a2a80ead195,18459378.64,TOPUP,COMPLETED,2025-02-25 04:06:21
47c506d6-2de4-442b-8e60-2f5ff1c2a695,4b5c4e1c-50d1-469e-a2c7-4e5c3d4e001a,f6e3046c-1d2d-481e-9fcc-6a99c507544b,15178122.52,TRANSFER,FAILED,2025-05-21 06:54:08
9d1125e2-daa2-4140-9e63-7df29fbe7e22,4b2d45a4-7118-4185-a645-ac0d9fdfde0a,9d2144ed-19f3-42bb-b06f-848ee9c97530,9120882.76,TRANSFER,FAILED,2025-01-21 15:22:48
c2a697b2-d4b9-4500-aeb3-5bd024c091fe,ce5ac180-2ca2-4536-870b-37a90df1d394,23b0131e-2a49-471c-b914-06acddc89fd0,16064858.86,PAYMENT,PENDING,2025-02-14 17:27:32
31b5c953-c071-409c-838c-8e6dd2d070e4,db94dd88-6ee2-4f70-8edc-d9ad7a3e8721,9ca92f97-44b8-4d02-88e2-e90bb4e9a490,15321727.3,TRANSFER,COMPLETED,2025-07-06 05:56:00
e091b064-e258-4b38-8778-001e545a707e,6acffae0-f987-4d2a-a2d9-1a9aa37f9e35,eec9745f-32d6-4d0f-b86a-014009f98190,25812683.56,TOPUP,PENDING,2025-03-13 01:56:39
d73ab586-3556-4fd9-8054-a1a7de2c8ae4,1fb97bd6-9f67-415c-b25e-d7e74fb9cc30,781fc359-0ab6-46ab-8e87-2c9391a28298,22921151.07,WITHDRAWAL,PENDING,2025-01-09 20:40:28
6386acde-1ad9-4c20-95d3-5ce07a32158b,f0ef6877-c869-4855-b064-ae749d651ae0,cf24e93b-ec25-4a3c-a727-1a52abb7d916,33397132.68,WITHDRAWAL,COMPLETED,2025-05-04 00:09:22
8ab574d1-15ce-4b70-9a97-f5e8ab26ec6d,9a9457c3-8f88-464c-b915-43c3eb0c5487,df47ca24-bd9c-44cc-b8c0-0c992852365e,23257533.75,WITHDRAWAL,PENDING,2025-06-21 13:39:34
1681710c-c2e4-4835-96c0-6d030f2c59eb,293d3c2b-57e9-420e-97ad-093b1b131579,89472592-e611-4a6b-a3e8-78f081a74bc2,6679136.88,TOPUP,PENDING,2025-06-04 12:29:22
7852c893-9163-496d-88df-fb6603f5708e,a6e71744-46ba-4689-b152-dbdc60d8814f,24c9446e-2f31-452e-a6f0-7d2f5b185485,15945424.15,PAYMENT,PENDING,2025-07-10 14:36:30
5737d54a-5d22-46a8-8e03-92364d04b38a,7ed9b6c9-9bb2-4f6a-b434-17dda026d837,7de5ff1f-ec5a-426f-83c6-2363b9eed543,10813510.64,PAYMENT,PENDING,2025-07-05 07:32:18
4613ff98-8028-4588-9114-5628421098c6,5ee7b4d9-1730-4b84-a25e-70fda22357c8,abb56ddf-b1ab-4662-813c-3efa1ddfe137,16806519.32,TOPUP,PENDING,2025-04-18 12:24:36
88a0f6ec-5444-40d9-b50d-3bef01b7193d,593ef215-2967-4954-9d3e-98c69089b311,58706429-d972-4d28-b4e9-aa16b0c8eda4,22803731.29,TOPUP,COMPLETED,2025-02-05 20:04:16
5ae0d00d-a580-477d-90fe-4f739b4fa693,daad462d-175f-42dd-842e-3f0e2e89e76b,91bf33be-af8b-47b0-bc5a-b87f5f1c24ce,29145510.35,WITHDRAWAL,PENDING,2025-06-05 10:50:11
8b41574e-34f5-4608-83cb-f43b0a6ef153,4aa2fc92-903c-4763-9c6f-aa579ce9fe59,e7d74cc5-58e8-418e-956f-24c53d11c253,47867162.91,WITHDRAWAL,FAILED,2025-07-05 19:32:32
1993bcc1-e7ec-409e-bf1c-5eb6e357ace0,33605bd2-2533-4eb5-ac99-8b415899fef0,f6e3046c-1d2d-481e-9fcc-6a99c507544b,30346873.17,TRANSFER,PENDING,2025-01-20 07:37:53
f1ebfc62-58b5-47d6-a1a4-bb5a7e5952b1,2c7ede6e-1dde-4ea8-a1de-468e5a0e377e,056a05ed-0385-4207-812f-a05efebeaace,409317.08,TOPUP,PENDING,2025-07-14 14:39:47
a0eb1fa2-641a-4e50-804b-fc69eaff635f,14f02a45-9dd3-4f15-9d90-06c2767b4091,7b1fc9d8-f644-41c8-af72-adfb74f2ba0d,34998483.46,PAYMENT,PENDING,2025-01-31 14:09:11
163b837b-8af1-4ce8-b67a-528a4a1159b5,db780bc0-db25-436c-86ad-15e024758d7b,fac81111-c316-429c-9133-63da290624b8,26992381.16,WITHDRAWAL,PENDING,2025-01-28 21:27:59
f53c1e5f-e492-4308-abdb-eeca61ab7e7c,29eb6dd7-b5f6-4538-9a7f-3e8a30e0f9f1,72a2df96-71c2-437b-9727-04ec92c277b2,21731528.04,WITHDRAWAL,FAILED,2025-04-02 02:28:06
629b60fc-435c-4b78-8d86-14a0bac39364,de9e2915-da34-48c4-8d6a-cc724ba3ae1f,632c2be1-9866-427b-9ff7-e05d665bedc6,24911547.42,WITHDRAWAL,COMPLETED,2025-04-25 03:35:00
b8dc7181-db20-4093-bd7e-559fc0702873,dffa7162-5b6c-4eeb-bcd3-f4aeccb41214,e8a088a6-94c0-4e3f-ac3e-1084c4f54717,38897847.45,TOPUP,COMPLETED,2025-05-10 00:51:29
4a961f29-4686-4b4a-b0d2-a795648f8cc1,398e7f69-81f2-4631-8748-f94ebee5365e,4d53713b-af25-495a-9016-9aa8d0c72392,45608661.92,TRANSFER,COMPLETED,2025-05-02 10:43:48
b66d3d06-e277-4a49-88f8-5fd420186219,b59e2bae-ea7f-4e21-a251-c1723e811c4a,d3cd30a6-a5ef-4ad7-afa6-3c37eb60205f,42504300.69,TOPUP,FAILED,2025-01-14 04:56:58
4253ad4f-2a29-4a23-808d-d0fcd32cff54,3fef9eda-0669-4418-81c2-dca27898472e,c5bab568-c2c7-4f9f-9ef9-a440b51d7287,22802203.96,WITHDRAWAL,COMPLETED,2025-04-24 18:22:05
b55e4334-b030-46db-8343-312598c00da7,3bd90fcd-4c62-4b83-b309-3da0a8b10728,1be8efc3-88f7-4b7a-b5bb-12ee3c15f4cd,33021620.38,WITHDRAWAL,FAILED,2025-03-17 02:04:17
1bc74c62-9d0d-45f8-8e6e-5df2ed97e45e,1fb97bd6-9f67-415c-b25e-d7e74fb9cc30,cf24e93b-ec25-4a3c-a727-1a52abb7d916,240691.46,TRANSFER,COMPLETED,2025-03-04 22:35:51
895be430-ccdc-4900-a827-04c9dbe55265,9aab4615-e645-40df-876e-126d86cc71ae,7fa7f7f6-ea9f-4e8b-ad2a-62bd0d345203,11123624.03,TOPUP,PENDING,2025-03-07 19:26:30
5629a864-7152-4ec8-8b13-c7a0cf62c3a0,5ee7b4d9-1730-4b84-a25e-70fda22357c8,380d32ec-6a70-405f-ae88-f5f7f29919b3,28260152.13,WITHDRAWAL,PENDING,2025-07-14 14:44:06
0ccd927f-c1c6-4d84-a725-52651f693b9e,fe079b5f-b8b5-4b71-90a1-b4a2d5ca9892,17f96296-0993-4aca-a378-f7cb57934980,17138163.75,TRANSFER,PENDING,2025-01-20 13:31:30
159f9673-f95a-4a2e-b2da-cfcdb5ac2ae2,7eeec02c-2254-4709-be26-f74ca4930fe6,657c8a69-b071-4474-87b6-4f0d8ffdc519,15198928.5,TOPUP,COMPLETED,2025-04-05 09:08:30
ac38a8fd-b33c-4583-a823-6826bd4f18b4,b7980ecd-f38e-49db-8d99-2d7964ccb70d,c34bbb84-1cac-4e44-b6b9-4516db73a841,22376401.96,TRANSFER,COMPLETED,2025-06-03 07:09:41
766825e8-c22d-465a-8b17-51900fc0aa15,058d9149-d505-4be4-a378-491694376788,a1cdeadc-5416-4757-91a6-44c56c689460,33406579.24,PAYMENT,FAILED,2025-05-07 20:34:33
46adda21-7e75-4e11-a213-98730404e0e3,7ee62e71-dfe8-4d5e-b496-d5092f680757,24c9446e-2f31-452e-a6f0-7d2f5b185485,22494989.33,PAYMENT,FAILED,2025-03-22 01:09:36
98199114-cdae-4d07-9a53-068ec8cce1f8,ce5ac180-2ca2-4536-870b-37a90df1d394,7fa7f7f6-ea9f-4e8b-ad2a-62bd0d345203,10808721.26,WITHDRAWAL,COMPLETED,2025-05-01 20:50:31
7655d01c-1d29-4537-a176-d9eb284f918c,471e9c95-3263-4ade-ab36-8507c0a380ce,657c8a69-b071-4474-87b6-4f0d8ffdc519,46326.36,TRANSFER,PENDING,2025-06-13 14:36:56
2a265d32-2b73-4f6b-abac-6f8db43ebc68,13eb7df2-59d7-4e2a-b6a4-cae79da67d3a,708bc073-66a5-43b5-ad46-a95090134bf1,29860208.25,PAYMENT,COMPLETED,2025-01-19 15:09:11
8b046d4d-f297-47d5-be7f-566f431a12b7,ab946bae-acc0-42d0-9037-d7fc99dad47b,380d32ec-6a70-405f-ae88-f5f7f29919b3,21113145.74,PAYMENT,COMPLETED,2025-01-18 04:08:00
ba0e9b07-011d-46fc-b535-a5d1b3d01e9a,8e827323-35ee-4156-8aa5-8c91255d0e4c,ef7745d8-3f74-4ba2-b3ba-1d2d9e0e0954,28346335.69,WITHDRAWAL,COMPLETED,2025-05-31 06:10:51
7e57221a-9f21-467c-8b7b-5d4580a0c226,2f2c679a-ab0f-43af-9ad2-44db5c875ea8,a1cdeadc-5416-4757-91a6-44c56c689460,14902154.04,TRANSFER,PENDING,2025-04-04 10:56:09
419af150-f67f-4196-8cc3-e431d3ed1f77,ab946bae-acc0-42d0-9037-d7fc99dad47b,13f420f3-9f88-4f94-bd90-056aa0650e4c,46669323.72,TRANSFER,FAILED,2025-02-19 19:12:00
9710e217-11c2-4dc4-8b8b-4b575d0326af,be8ac6be-1b41-47bc-8566-56de7842601a,ead716a0-2721-4674-8909-aa88361e1ec5,37562221.81,PAYMENT,COMPLETED,2025-05-08 23:17:29
46b949e3-b57c-42d3-be4c-613a346308f9,c2c3f2ad-9830-4087-b6bd-c4b353ad45ce,781fc359-0ab6-46ab-8e87-2c9391a28298,2421165.0,TRANSFER,COMPLETED,2025-05-06 20:30:33
1b532a7e-e671-495d-b22f-ca0754b8a13a,3d623a34-884e-4845-8cec-e5c951913dc5,ef7745d8-3f74-4ba2-b3ba-1d2d9e0e0954,41023612.16,TOPUP,PENDING,2025-06-24 00:33:24
5538f711-650e-430c-afe3-433e88987b77,179e1f39-b2ce-49bc-a907-a5eb8db5b34c,13f420f3-9f88-4f94-bd90-056aa0650e4c,29758184.15,TOPUP,PENDING,2025-03-03 09:30:47
bf44697c-83ee-44d3-8d84-ec08c3552610,8866d6d2-3239-4330-a12c-3d4a2bfc6cf1,9d2144ed-19f3-42bb-b06f-848ee9c97530,6592124.2,WITHDRAWAL,PENDING,2025-02-02 21:26:51
d269acfd-3eb4-4bdd-873a-af000a91cd4f,9aab4615-e645-40df-876e-126d86cc71ae,e92c171a-8853-4fa4-b347-b5ff87755656,20079091.63,WITHDRAWAL,COMPLETED,2025-03-02 07:13:40
99b09177-85bd-44a0-9f0f-f97aa893bf42,db2eaa86-5c3e-45b2-b6db-a072e7745926,d2ff0e14-508a-4d7e-93db-854385a85ea3,40397135.93,TRANSFER,FAILED,2025-04-14 10:50:47
dba1c3d5-fdd9-4ecc-98c3-23481b02e880,f746635c-a02c-4ff0-9187-eb05d2f96cef,e5fe5579-de6a-4e20-8c6c-26f0b9287502,25708367.73,TRANSFER,FAILED,2025-03-19 17:35:10
3b6ba1b7-45ad-4b2f-98fc-62e755369730,9a9457c3-8f88-464c-b915-43c3eb0c5487,ce84837d-d0c3-40be-b38d-95bf61bb311e,16344229.93,WITHDRAWAL,PENDING,2025-05-10 07:42:08
fc64a1ee-4841-4f6f-9ca6-2e152584103b,0a5bd689-29f6-42d3-a63b-93dc246f2300,b84eedcb-fb26-4f14-a86e-7e0d5d64c579,38395072.18,TRANSFER,PENDING,2025-05-04 18:29:53
6134f200-f3c6-4963-8f04-c77fbc692cb3,ca537132-504a-4a4a-9707-bf146fd51696,24c9446e-2f31-452e-a6f0-7d2f5b185485,26920618.6,TRANSFER,PENDING,2025-02-12 17:44:22
c9437361-7a00-43df-88d1-b057b4903717,71afc752-f088-45e2-b9ea-f811624b4826,b84eedcb-fb26-4f14-a86e-7e0d5d64c579,17928418.19,TOPUP,COMPLETED,2025-02-07 05:11:17
003667a4-fc28-4048-9341-f1dcaa47e907,471e9c95-3263-4ade-ab36-8507c0a380ce,e8a088a6-94c0-4e3f-ac3e-1084c4f54717,3628439.46,TRANSFER,PENDING,2025-01-10 17:43:36
88d29f9c-784a-4572-a47c-9c729fe7808e,9ff9a4bb-ee21-4759-923b-764514d19d09,8d2df29b-1fbf-4f80-a85d-9155b95203fb,8806225.47,TOPUP,FAILED,2025-02-15 04:13:25
6e3ae5e0-c4c1-4129-ad29-5d6181ece8f8,340f2207-7ffc-4787-9e97-04270c79b799,abb56ddf-b1ab-4662-813c-3efa1ddfe137,16382183.42,TOPUP,PENDING,2025-06-24 14:13:15
42cc58bd-0896-4e3b-868d-4fb2c9737c4f,973e9e8c-8594-4180-88d3-e359007a4813,3e673d12-af9a-4bbb-9f30-0cd0b6c2b572,14085065.68,TRANSFER,COMPLETED,2025-01-20 16:41:40
1dd483e0-59d4-480d-959e-216dca07dfbf,3ff7e865-5001-42e8-a097-69e7dc6b5824,77bb4a14-5219-4569-ba52-4780134d8531,32140382.15,TOPUP,COMPLETED,2025-07-05 00:19:27
a23b32ee-40cc-40a5-87fa-4952952ae0ce,95cb1bb7-a350-483d-a52e-fd31974bf43e,056a05ed-0385-4207-812f-a05efebeaace,39500618.66,TOPUP,COMPLETED,2025-05-04 09:24:08
71c29bbf-1018-4aa9-94b2-b19e3620ffa1,63921766-45b3-44b9-a367-9405eb4a5a65,ce84837d-d0c3-40be-b38d-95bf61bb311e,2844621.3,TRANSFER,COMPLETED,2025-07-08 06:02:32
9c6d9fa3-15f4-4501-9c96-e51c6e0507d5,fc602711-aa85-46a7-add2-20205b7cf935,7fa7f7f6-ea9f-4e8b-ad2a-62bd0d345203,29133470.98,TOPUP,COMPLETED,2025-01-11 04:23:44
8598f7ae-c555-437e-8067-43bb76248e74,8e827323-35ee-4156-8aa5-8c91255d0e4c,30d9ca30-c92a-4637-b257-153f5710ee22,40980142.19,TOPUP,FAILED,2025-07-02 15:03:37
1aeca38f-b4a0-493b-9603-df72c33f5d3f,c8a4cc02-1b9b-41ff-999c-1e66852f0ff2,db574061-2d4a-4cff-a246-bec68ae7e612,42050479.0,TRANSFER,COMPLETED,2025-06-21 13:57:47
8ae86e04-95b9-4cab-a973-82cbee5813a6,f54107e7-6a77-4afa-911e-9d28923a9e9e,e92c171a-8853-4fa4-b347-b5ff87755656,30460538.87,PAYMENT,FAILED,2025-02-09 23:18:21
dda9933d-4276-4f42-9888-c1903f1286b6,8b55e440-be70-467c-aeab-7139f55e2639,95b63f2d-668a-4250-9639-92333a4a24b7,46425824.95,WITHDRAWAL,FAILED,2025-07-06 15:54:39
9bacdcdd-e425-46f3-bd85-c42f806beb90,f443bdbe-d584-453f-be32-50a59c930b0b,30d9ca30-c92a-4637-b257-153f5710ee22,36370402.94,TOPUP,FAILED,2025-01-07 23:15:53
d800cc60-32a4-4c2f-a8c4-602fffc76c65,0fb80491-1f0d-43de-91f7-a2133047ac21,154cc8de-13f8-4268-af84-aa998b8433f8,25165684.55,PAYMENT,COMPLETED,2025-03-02 09:01:57
dccd2a2c-bb33-48e4-98eb-955cbed9afd3,bcb8f67b-aac7-4051-9bd3-8e31483e6d8e,877ea27e-4546-4c33-a91e-58fa998551c0,22144307.71,PAYMENT,PENDING,2025-03-17 06:40:47
d0b1bd5c-e6a3-4032-8136-e1494b43ef05,7ffb5ff2-0f9b-4a18-a16e-5318dda9aa10,708bc073-66a5-43b5-ad46-a95090134bf1,43330463.92,PAYMENT,COMPLETED,2025-03-25 06:59:26
9bbfe7aa-ec7d-46fc-8fcd-41a85477829a,f0ef6877-c869-4855-b064-ae749d651ae0,c5bab568-c2c7-4f9f-9ef9-a440b51d7287,24537706.13,TRANSFER,PENDING,2025-04-08 20:45:41
dd1e3659-3c93-43d0-bd18-7172e38158ce,ada61f8c-512d-4a9c-87d4-c6414d96d632,ae186880-1a59-4c91-a74f-6bd34a382619,27526597.54,TRANSFER,COMPLETED,2025-05-09 07:34:26
aff06742-916a-4b3c-bfd5-c5c44f838a4c,33605bd2-2533-4eb5-ac99-8b415899fef0,168429e3-873c-4478-b777-80ae94bc5587,38361330.33,TRANSFER,PENDING,2025-07-13 18:55:14
2a1dae4e-7791-45cc-b253-560e09bf1ef3,ae61d4eb-b56b-482b-99a8-ffbc9a733d67,95b63f2d-668a-4250-9639-92333a4a24b7,39977943.79,TOPUP,FAILED,2025-06-11 15:54:36
ad5617e5-cf79-476e-be34-cc0b864cacaa,da061209-e847-4c86-80e5-55dab56aba0a,eec9745f-32d6-4d0f-b86a-014009f98190,28659138.21,PAYMENT,PENDING,2025-06-15 16:41:30
33186e39-932b-41c5-af8d-df2bf043658d,8ff854ba-8d7f-419d-8ffb-5c6cb60e6b56,ae186880-1a59-4c91-a74f-6bd34a382619,30177513.45,TRANSFER,COMPLETED,2025-05-11 23:01:09
dab087dd-39a0-445a-8d51-dfc60238180d,06a672bb-76e1-4a2f-a637-be0969509e65,89472592-e611-4a6b-a3e8-78f081a74bc2,11634694.02,PAYMENT,FAILED,2025-07-15 08:55:49
33953469-3973-48a9-b6a8-02e6a2a6e526,3965b599-207b-455f-870f-4123ab533050,dc6c326f-3153-4c7f-9280-0c0f22baf396,49055775.4,WITHDRAWAL,PENDING,2025-02-18 08:02:30
4632d2df-e66f-405e-8720-2920d7c920fc,9585568a-4368-486b-a172-7ee6ea715200,e8a088a6-94c0-4e3f-ac3e-1084c4f54717,164016.43,WITHDRAWAL,COMPLETED,2025-03-21 07:09:29
2f378174-2819-47f9-9a96-7dbc611a7b8c,2dbe2ff7-a0ea-4787-94c7-7bf002397014,8eea744c-d8eb-48f2-95a4-4dd40f490bc4,23877870.54,TOPUP,COMPLETED,2025-05-14 07:49:10
0930538c-0d13-4327-bc4b-70e13e69ffb6,7ee62e71-dfe8-4d5e-b496-d5092f680757,13a1f122-472b-4fb7-906e-86a78487691a,47149960.25,TRANSFER,FAILED,2025-06-15 10:27:49
653743cd-815f-4c81-8908-749863ed6712,e2a0ed13-e2b2-49c6-8277-bb7184c9bb0a,45c20e65-fd11-4f2f-8939-395f4dc23cf5,47080168.31,TOPUP,PENDING,2025-06-18 16:29:39
8fd15ba8-2dc2-4951-ab0f-612968f06f7c,077e0ebe-609f-45ea-8ae7-8fa8d0087700,ce84837d-d0c3-40be-b38d-95bf61bb311e,43049309.69,TRANSFER,FAILED,2025-06-14 00:01:47
